Time(10ms),Amplitude(mV)
10573,-0.096740723
10574,-0.083312988
10575,-0.075073242
10576,-0.065460205
10577,-0.057525635
10578,-0.050354004
10579,-0.045623779
10580,-0.038299561
10581,-0.035858154
10582,-0.033416748
10583,-0.030517578
10584,-0.026092529
10585,-0.028686523
10586,-0.025939941
10587,-0.021057129
10588,-0.018463135
10589,-0.014038086
10590,-0.013885498
10591,-0.013885498
10592,-0.008850098
10593,-0.006408691
10594,-0.003967285
10595,0.000915527
10596,0.005645752
10597,0.005645752
10598,0.005187988
10599,0.008239746
10600,0.008239746
10601,0.00869751
10602,0.01083374
10603,0.013427734
10604,0.01083374
10605,0.020294189
10606,0.032653809
10607,0.051727295
10608,0.042114258
10609,0.052032471
10610,0.038299561
10611,-0.004119873
10612,-0.020294189
10613,-0.009002686
10614,-0.003967285
10615,-0.014038086
10616,-0.023498535
10617,-0.021057129
10618,-0.014648438
10619,-0.009307861
10620,-0.008850098
10621,-0.001678467
10622,-0.001678467
10623,-0.029449463
10624,-0.057678223
10625,0.030822754
10626,0.367889404
10627,1.015472412
10628,0.634918213
10629,-0.004882813
10630,-0.380859375
10631,-0.404205322
10632,-0.257568359
10633,-0.132446289
10634,-0.085754395
10635,-0.062713623
10636,-0.043334961
10637,-0.029449463
10638,-0.021209717
10639,-0.014038086
10640,-0.004882813
10641,0.001068115
10642,0.012969971
10643,0.020751953
10644,0.027618408
10645,0.037994385
10646,0.051116943
10647,0.066833496
10648,0.085144043
10649,0.107421875
10650,0.129394531
10651,0.151672363
10652,0.168609619
10653,0.171661377
10654,0.165100098
10655,0.140075684
10656,0.087280273
10657,0.009613037
10658,-0.070037842
10659,-0.135498047
10660,-0.180206299
10661,-0.199584961
10662,-0.209350586
10663,-0.202941895
10664,-0.189971924
10665,-0.174713135
10666,-0.158081055
10667,-0.138549805
10668,-0.121154785
10669,-0.104217529
10670,-0.087432861
10671,-0.073394775
10672,-0.065002441
10673,-0.055236816
10674,-0.048217773
10675,-0.043334961
10676,-0.038299561
10677,-0.033569336
10678,-0.030822754
10679,-0.025939941
10680,-0.023956299
10681,-0.021362305
10682,-0.019683838
10683,-0.016326904
10684,-0.016326904
10685,-0.013885498
10686,-0.01083374
10687,-0.011444092
10688,-0.011138916
10689,-0.006408691
10690,-0.006713867
10691,-0.006408691
10692,-0.003662109
10693,0.000762939
10694,0.003204346
10695,0.005950928
10696,0.008239746
10697,0.008392334
10698,0.005950928
10699,0.008392334
10700,0.008239746
10701,0.008239746
10702,0.010375977
10703,0.012969971
10704,0.017852783
10705,0.015716553
10706,0.015563965
10707,0.016021729
10708,0.012664795
10709,0.01739502
10710,0.02456665
10711,0.046844482
10712,0.061187744
10713,0.052337646
10714,0.063934326
10715,0.020904541
10716,-0.012969971
10717,-0.016937256
10718,-0.006408691
10719,-0.01083374
10720,-0.018768311
10721,-0.021057129
10722,-0.018615723
10723,-0.018463135
10724,-0.01373291
10725,-0.011291504
10726,-0.011291504
10727,-0.014343262
10728,-0.067749023
10729,-0.03616333
10730,0.182342529
10731,0.808868408
10732,0.952301025
10733,0.196380615
10734,-0.337371826
10735,-0.439147949
10736,-0.303649902
10737,-0.151367188
10738,-0.096588135
10739,-0.069580078
10740,-0.04989624
10741,-0.038146973
10742,-0.02822876
10743,-0.018615723
10744,-0.00869751
10745,0.003356934
10746,0.01083374
10747,0.019989014
10748,0.027313232
10749,0.037841797
10750,0.049743652
10751,0.062408447
10752,0.078430176
10753,0.10269165
10754,0.128326416
10755,0.15045166
10756,0.170898438
10757,0.18157959
10758,0.179901123
10759,0.162353516
10760,0.120544434
10761,0.045471191
10762,-0.042877197
10763,-0.124053955
10764,-0.18157959
10765,-0.213470459
10766,-0.22644043
10767,-0.225982666
10768,-0.216522217
10769,-0.200042725
10770,-0.180206299
10771,-0.160675049
10772,-0.141448975
10773,-0.121917725
10774,-0.106048584
10775,-0.090179443
10776,-0.077972412
10777,-0.067138672
10778,-0.057220459
10779,-0.050506592
10780,-0.045471191
10781,-0.038299561
10782,-0.033111572
10783,-0.029296875
10784,-0.026092529
10785,-0.026092529
10786,-0.025939941
10787,-0.023651123
10788,-0.021209717
10789,-0.018463135
10790,-0.015869141
10791,-0.018920898
10792,-0.013580322
10793,-0.011291504
10794,-0.008850098
10795,-0.006713867
10796,-0.006561279
10797,-0.004425049
10798,-0.006103516
10799,-0.003509521
10800,0.000915527
10801,0.000915527
10802,0.003051758
10803,0.005340576
10804,0.00579834
10805,0.010681152
10806,0.010528564
10807,0.010681152
10808,0.01083374
10809,0.010681152
10810,0.013122559
10811,0.013122559
10812,0.013275146
10813,0.010681152
10814,0.01373291
10815,0.015563965
10816,0.017852783
10817,0.025787354
10818,0.051879883
10819,0.068359375
10820,0.054168701
10821,0.06652832
10822,0.02822876
10823,-0.005950928
10824,-0.016174316
10825,-0.008850098
10826,-0.011138916
10827,-0.023498535
10828,-0.026702881
10829,-0.023803711
10830,-0.016174316
10831,-0.014038086
10832,-0.01083374
10833,-0.006103516
10834,-0.00869751
10835,-0.058135986
10836,-0.066833496
10837,0.100708008
10838,0.656280518
10839,1.081237793
10840,0.36529541
10841,-0.272369385
10842,-0.436859131
10843,-0.291137695
10844,-0.151367188
10845,-0.096435547
10846,-0.070037842
10847,-0.061035156
10848,-0.043334961
10849,-0.033569336
10850,-0.023040771
10851,-0.011138916
10852,-0.001373291
10853,0.011291504
10854,0.022583008
10855,0.032348633
10856,0.037536621
10857,0.046844482
10858,0.061187744
10859,0.07598877
10860,0.094146729
10861,0.115661621
10862,0.139923096
10863,0.161743164
10864,0.174255371
10865,0.176544189
10866,0.168762207
10867,0.128326416
10868,0.057373047
10869,-0.028839111
10870,-0.105895996
10871,-0.165252686
10872,-0.202331543
10873,-0.219268799
10874,-0.219268799
10875,-0.207519531
10876,-0.19241333
10877,-0.177001953
10878,-0.159912109
10879,-0.140686035
10880,-0.121612549
10881,-0.104980469
10882,-0.089111328
10883,-0.077362061
10884,-0.063171387
10885,-0.055236816
10886,-0.04989624
10887,-0.043182373
10888,-0.036315918
10889,-0.030670166
10890,-0.030975342
10891,-0.027923584
10892,-0.025787354
10893,-0.023498535
10894,-0.023345947
10895,-0.020904541
10896,-0.018615723
10897,-0.016174316
10898,-0.013580322
10899,-0.011444092
10900,-0.008850098
10901,-0.003662109
10902,-0.003967285
10903,0.000762939
10904,0.001068115
10905,0.003051758
10906,0.008239746
10907,0.00869751
10908,0.010681152
10909,0.01083374
10910,0.010681152
10911,0.010223389
10912,0.010681152
10913,0.010986328
10914,0.013275146
10915,0.012817383
10916,0.013275146
10917,0.013275146
10918,0.012969971
10919,0.015258789
10920,0.013427734
10921,0.01373291
10922,0.010681152
10923,0.010375977
10924,0.005645752
10925,0.008087158
10926,0.011291504
10927,0.022888184
10928,0.039367676
10929,0.06652832
10930,0.052642822
10931,0.064239502
10932,0.039825439
10933,-0.001373291
10934,-0.018615723
10935,-0.009155273
10936,-0.006408691
10937,-0.018157959
10938,-0.025787354
10939,-0.023193359
10940,-0.016479492
10941,-0.013885498
10942,-0.014038086
10943,-0.01373291
10944,-0.009002686
10945,-0.037536621
10946,-0.087280273
10947,-0.003967285
10948,0.385894775
10949,1.09161377
10950,0.652160645
10951,-0.078430176
10952,-0.433654785
10953,-0.396270752
10954,-0.226745605
10955,-0.123748779
10956,-0.087890625
10957,-0.06729126
10958,-0.050354004
10959,-0.036315918
10960,-0.02822876
10961,-0.019226074
10962,-0.01159668
10963,-0.001678467
10964,0.006408691
10965,0.015258789
10966,0.022888184
10967,0.0340271
10968,0.0440979
10969,0.058898926
10970,0.076141357
10971,0.099029541
10972,0.120849609
10973,0.142364502
10974,0.160217285
10975,0.171661377
10976,0.171508789
10977,0.15411377
10978,0.104827881
10979,0.023345947
10980,-0.062255859
10981,-0.133056641
10982,-0.182189941
10983,-0.210113525
10984,-0.219421387
10985,-0.214385986
10986,-0.202178955
10987,-0.187988281
10988,-0.169830322
10989,-0.149230957
10990,-0.133056641
10991,-0.114135742
10992,-0.101318359
10993,-0.087432861
10994,-0.077514648
10995,-0.065155029
10996,-0.054626465
10997,-0.048217773
10998,-0.04119873
10999,-0.036010742
11000,-0.031280518
11001,-0.025482178
11002,-0.023498535
11003,-0.018768311
11004,-0.018920898
11005,-0.021057129
11006,-0.019073486
11007,-0.01663208
11008,-0.014190674
11009,-0.014038086
11010,-0.011444092
11011,-0.009155273
11012,-0.006713867
11013,-0.003814697
11014,-0.001373291
11015,0.000915527
11016,0.001068115
11017,0.001068115
11018,0.001373291
11019,0.00579834
11020,0.007629395
11021,0.010681152
11022,0.010681152
11023,0.010528564
11024,0.010375977
11025,0.010681152
11026,0.010528564
11027,0.013122559
11028,0.013122559
11029,0.013275146
11030,0.011444092
11031,0.010986328
11032,0.011138916
11033,0.01373291
11034,0.010528564
11035,0.010681152
11036,0.012969971
11037,0.023193359
11038,0.036010742
11039,0.062561035
11040,0.052185059
11041,0.061798096
11042,0.04699707
11043,0.003051758
11044,-0.015869141
11045,-0.010681152
11046,-0.006561279
11047,-0.017089844
11048,-0.023193359
11049,-0.020751953
11050,-0.015869141
11051,-0.011291504
11052,-0.011291504
11053,-0.006561279
11054,-0.006866455
11055,-0.04776001
11056,-0.089569092
11057,0.006103516
11058,0.459289551
11059,1.114349365
11060,0.574188232
11061,-0.128631592
11062,-0.434875488
11063,-0.382385254
11064,-0.213928223
11065,-0.121154785
11066,-0.085144043
11067,-0.065002441
11068,-0.05065918
11069,-0.038452148
11070,-0.030822754
11071,-0.021209717
11072,-0.011749268
11073,-0.003051758
11074,0.006561279
11075,0.015411377
11076,0.02532959
11077,0.033416748
11078,0.047302246
11079,0.059967041
11080,0.078582764
11081,0.101623535
11082,0.122528076
11083,0.144042969
11084,0.163879395
11085,0.176544189
11086,0.178985596
11087,0.158996582
11088,0.105743408
11089,0.022277832
11090,-0.064086914
11091,-0.13381958
11092,-0.179748535
11093,-0.204620361
11094,-0.211791992
11095,-0.207214355
11096,-0.196228027
11097,-0.180511475
11098,-0.165252686
11099,-0.145111084
11100,-0.12802124
11101,-0.109100342
11102,-0.095062256
11103,-0.082550049
11104,-0.076599121
11105,-0.06729126
11106,-0.059661865
11107,-0.050201416
11108,-0.043334961
11109,-0.037384033
11110,-0.035247803
11111,-0.028533936
11112,-0.025634766
11113,-0.021057129
11114,-0.021209717
11115,-0.018920898
11116,-0.016326904
11117,-0.01373291
11118,-0.011444092
11119,-0.011444092
11120,-0.008850098
11121,-0.006561279
11122,-0.003967285
11123,-0.001678467
11124,0.000915527
11125,0.005645752
11126,0.005950928
11127,0.008544922
11128,0.005950928
11129,0.005950928
11130,0.005645752
11131,0.008239746
11132,0.00793457
11133,0.01083374
11134,0.013275146
11135,0.015716553
11136,0.012969971
11137,0.015563965
11138,0.015411377
11139,0.017852783
11140,0.018157959
11141,0.018157959
11142,0.018005371
11143,0.017852783
11144,0.017852783
11145,0.017700195
11146,0.02532959
11147,0.047607422
11148,0.066680908
11149,0.054016113
11150,0.073547363
11151,0.041656494
11152,0.001525879
11153,-0.016174316
11154,-0.009155273
11155,-0.01159668
11156,-0.01953125
11157,-0.023498535
11158,-0.020599365
11159,-0.016174316
11160,-0.01373291
11161,-0.009460449
11162,-0.006256104
11163,-0.013580322
11164,-0.083007813
11165,-0.078887939
11166,0.147247314
11167,0.82901001
11168,0.981292725
11169,0.238494873
11170,-0.315551758
11171,-0.45135498
11172,-0.329742432
11173,-0.174102783
11174,-0.114593506
11175,-0.082855225
11176,-0.062561035
11177,-0.047149658
11178,-0.035705566
11179,-0.026397705
11180,-0.018005371
11181,-0.006866455
11182,0.003204346
11183,0.009002686
11184,0.020294189
11185,0.029449463
11186,0.042114258
11187,0.054168701
11188,0.070953369
11189,0.090942383
11190,0.112609863
11191,0.138549805
11192,0.157165527
11193,0.17364502
11194,0.18157959
11195,0.176544189
11196,0.139312744
11197,0.068969727
11198,-0.015258789
11199,-0.116577148
11200,-0.168609619
11201,-0.199432373
11202,-0.211639404
11203,-0.208587646
11204,-0.195159912
11205,-0.180664063
11206,-0.163269043
11207,-0.146484375
11208,-0.131225586
11209,-0.111846924
11210,-0.09979248
11211,-0.087585449
11212,-0.07522583
11213,-0.065307617
11214,-0.057830811
11215,-0.05279541
11216,-0.043792725
11217,-0.036010742
11218,-0.033416748
11219,-0.030822754
11220,-0.028533936
11221,-0.026092529
11222,-0.023498535
11223,-0.021209717
11224,-0.020904541
11225,-0.018768311
11226,-0.018615723
11227,-0.018615723
11228,-0.016479492
11229,-0.014038086
11230,-0.009155273
11231,-0.003967285
11232,-0.000762939
11233,0.003356934
11234,0.003051758
11235,0.005645752
11236,0.007781982
11237,0.008087158
11238,0.012969971
11239,0.013122559
11240,0.012817383
11241,0.013275146
11242,0.013275146
11243,0.013275146
11244,0.010528564
11245,0.010528564
11246,0.010528564
11247,0.010681152
11248,0.010681152
11249,0.01159668
11250,0.015563965
11251,0.013122559
11252,0.013122559
11253,0.019073486
11254,0.027923584
11255,0.050354004
11256,0.055999756
11257,0.043029785
11258,0.060882568
11259,0.022277832
11260,-0.009002686
11261,-0.016174316
11262,-0.006561279
11263,-0.012817383
11264,-0.023498535
11265,-0.025939941
11266,-0.022735596
11267,-0.016479492
11268,-0.011444092
11269,-0.009002686
11270,-0.006256104
11271,-0.027008057
11272,-0.084838867
11273,-0.007629395
11274,0.214691162
11275,0.939788818
11276,0.852966309
11277,0.151672363
11278,-0.330047607
11279,-0.441131592
11280,-0.316925049
11281,-0.166778564
11282,-0.104980469
11283,-0.076293945
11284,-0.055541992
11285,-0.043334961
11286,-0.030822754
11287,-0.023803711
11288,-0.016784668
11289,-0.006713867
11290,0.003509521
11291,0.010528564
11292,0.018310547
11293,0.025024414
11294,0.030212402
11295,0.039825439
11296,0.05279541
11297,0.074157715
11298,0.094299316
11299,0.116424561
11300,0.138549805
11301,0.150909424
11302,0.159454346
11303,0.15625
11304,0.126800537
11305,0.060272217
11306,-0.020446777
11307,-0.095214844
11308,-0.14755249
11309,-0.178527832
11310,-0.189819336
11311,-0.192565918
11312,-0.180358887
11313,-0.165863037
11314,-0.152282715
11315,-0.135498047
11316,-0.119628906
11317,-0.106811523
11318,-0.093536377
11319,-0.079803467
11320,-0.072784424
11321,-0.067443848
11322,-0.059661865
11323,-0.050811768
11324,-0.048217773
11325,-0.042419434
11326,-0.038146973
11327,-0.03326416
11328,-0.030975342
11329,-0.030670166
11330,-0.023498535
11331,-0.023803711
11332,-0.022583008
11333,-0.016479492
11334,-0.01373291
11335,-0.013427734
11336,-0.01373291
11337,-0.006103516
11338,-0.008850098
11339,-0.008850098
11340,-0.0050354
11341,-0.003814697
11342,0.003509521
11343,0.005950928
11344,0.010681152
11345,0.010681152
11346,0.010681152
11347,0.01083374
11348,0.01083374
11349,0.013122559
11350,0.013122559
11351,0.013427734
11352,0.012969971
11353,0.010681152
11354,0.013122559
11355,0.020141602
11356,0.033721924
11357,0.056610107
11358,0.045928955
11359,0.054016113
11360,0.046386719
11361,0.008544922
11362,-0.013580322
11363,-0.004272461
11364,0.000610352
11365,-0.009002686
11366,-0.015869141
11367,-0.01373291
11368,-0.011444092
11369,-0.009002686
11370,-0.009002686
11371,-0.009002686
11372,-0.007781982
11373,-0.070495605
11374,-0.070343018
11375,0.086364746
11376,0.626220703
11377,0.963287354
11378,0.433197021
11379,-0.09765625
11380,-0.407409668
11381,-0.394744873
11382,-0.243530273
11383,-0.133514404
11384,-0.091247559
11385,-0.067901611
11386,-0.054626465
11387,-0.042419434
11388,-0.028533936
11389,-0.023803711
11390,-0.017547607
11391,-0.006866455
11392,0.003356934
11393,0.00579834
11394,0.015716553
11395,0.023956299
11396,0.037384033
11397,0.048370361
11398,0.057830811
11399,0.076141357
11400,0.092010498
11401,0.110015869
11402,0.12298584
11403,0.12512207
11404,0.130615234
11405,0.11932373
11406,0.075531006
11407,0.017089844
11408,-0.050506592
11409,-0.102539063
11410,-0.137329102
11411,-0.150756836
11412,-0.153198242
11413,-0.148773193
11414,-0.136413574
11415,-0.131072998
11416,-0.116424561
11417,-0.102081299
11418,-0.085906982
11419,-0.077819824
11420,-0.07019043
11421,-0.062713623
11422,-0.055847168
11423,-0.053100586
11424,-0.046081543
11425,-0.040740967
11426,-0.033569336
11427,-0.030975342
11428,-0.030670166
11429,-0.025939941
11430,-0.023956299
11431,-0.021362305
11432,-0.018463135
11433,-0.016174316
11434,-0.019073486
11435,-0.014190674
11436,-0.013427734
11437,-0.009002686
11438,-0.003967285
11439,-0.006561279
11440,-0.006561279
11441,-0.001678467
11442,-0.001373291
11443,0.000457764
11444,0.000915527
11445,0.003051758
11446,0.00793457
11447,0.026550293
11448,0.049438477
11449,0.045776367
11450,0.052185059
11451,0.036621094
11452,-0.000457764
11453,-0.021209717
11454,-0.009155273
11455,-0.000610352
11456,-0.013885498
11457,-0.016326904
11458,-0.013885498
11459,-0.006561279
11460,-0.006408691
11461,-0.004272461
11462,-0.001525879
11463,0.001068115
11464,-0.050354004
11465,-0.059051514
11466,0.067901611
11467,0.508422852
11468,0.994262695
11469,0.515594482
11470,-0.035552979
11471,-0.38482666
11472,-0.395507813
11473,-0.250701904
11474,-0.137786865
11475,-0.093383789
11476,-0.067749023
11477,-0.048370361
11478,-0.040588379
11479,-0.028686523
11480,-0.018310547
11481,-0.011291504
11482,-0.001678467
11483,0.004425049
11484,0.011901855
11485,0.022888184
11486,0.034790039
11487,0.035095215
11488,0.044708252
11489,0.063781738
11490,0.08102417
11491,0.095672607
11492,0.116577148
11493,0.128936768
11494,0.137481689
11495,0.137329102
11496,0.119018555
11497,0.067749023
11498,0.005950928
11499,-0.063476563
11500,-0.115356445
11501,-0.150604248
11502,-0.164489746
11503,-0.165252686
11504,-0.160675049
11505,-0.148468018
11506,-0.132598877
11507,-0.116577148
11508,-0.102844238
11509,-0.084533691
11510,-0.077667236
11511,-0.07019043
11512,-0.059814453
11513,-0.05065918
11514,-0.040588379
11515,-0.035858154
11516,-0.036010742
11517,-0.030975342
11518,-0.025939941
11519,-0.028381348
11520,-0.025787354
11521,-0.023803711
11522,-0.021209717
11523,-0.018768311
11524,-0.018768311
11525,-0.016326904
11526,-0.01373291
11527,-0.011444092
11528,-0.006561279
11529,-0.007324219
11530,-0.006408691
11531,-0.003967285
11532,-0.001373291
11533,0.003204346
11534,0.022735596
11535,0.044708252
11536,0.044555664
11537,0.058135986
11538,0.041046143
11539,0.000152588
11540,-0.020141602
11541,-0.016174316
11542,-0.009155273
11543,-0.012817383
11544,-0.021209717
11545,-0.018310547
11546,-0.016021729
11547,-0.011291504
11548,-0.00869751
11549,-0.003967285
11550,-0.003814697
11551,-0.032043457
11552,-0.06149292
11553,0.025177002
11554,0.35369873
11555,1.013946533
11556,0.683898926
11557,0.049285889
11558,-0.361785889
11559,-0.415039063
11560,-0.279998779
11561,-0.149841309
11562,-0.093536377
11563,-0.067749023
11564,-0.052947998
11565,-0.038146973
11566,-0.023803711
11567,-0.01373291
11568,-0.005493164
11569,0.00213623
11570,0.008087158
11571,0.018005371
11572,0.029754639
11573,0.039672852
11574,0.051879883
11575,0.061950684
11576,0.08026123
11577,0.099487305
11578,0.12008667
11579,0.142364502
11580,0.160827637
11581,0.166778564
11582,0.16204834
11583,0.136566162
11584,0.084838867
11585,0.00793457
11586,-0.093536377
11587,-0.142211914
11588,-0.179138184
11589,-0.196990967
11590,-0.193481445
11591,-0.18737793
11592,-0.177764893
11593,-0.160522461
11594,-0.14465332
11595,-0.126495361
